,RCLC1 Price,Date,Daily Return
2228,3.872,2002-11-12,0.024576400335012762
2229,3.877,2002-11-13,0.0012904892744615083
2230,3.869,2002-11-14,-0.0020655829704160746
2231,3.981,2002-11-15,0.02853696829980409
2232,4.263,2002-11-18,0.0684400937648931
2233,4.261,2002-11-19,-0.00046926326529821556
2234,4.254,2002-11-20,-0.001644157739729654
2235,4.351,2002-11-21,0.022545986960497682
2236,4.26,2002-11-22,-0.021136543457263998
2237,4.261,2002-11-25,0.00023471423649596386
2238,4.14,2002-11-26,-0.028808086680552118
2239,4.2,2002-11-27,0.01438873745209967
2240,4.32,2002-12-02,0.02817087696669644
2241,4.226,2002-12-03,-0.021999483062154098
2242,4.298,2002-12-04,0.01689387902645368
2243,4.406,2002-12-05,0.024817450159832645
2244,4.383,2002-12-06,-0.0052338269434792015
2245,4.359,2002-12-09,-0.005490748180416623
2246,4.636,2002-12-10,0.06160925222124974
2247,4.709,2002-12-11,0.01562364578391221
2248,5.089,2002-12-12,0.0776057763452782
2249,5.284,2002-12-13,0.03760203905338316
2250,5.341,2002-12-16,0.010729514697554404
2251,5.24,2002-12-17,-0.019091403024682492
2252,5.278,2002-12-18,0.007225739748181416
2253,5.047,2002-12-19,-0.04475323072300695
2254,5.183,2002-12-20,0.02659003184944422
2255,5.116,2002-12-23,-0.01301115549097322
2256,5.146,2002-12-24,0.00584683014295619
2257,4.962,2002-12-26,-0.03641082858994323
2258,4.988,2002-12-27,0.005226142548180976
2259,4.8,2002-12-30,-0.038419109903944905
2260,4.789,2002-12-31,-0.0022942965533729585
2261,5.251,2003-01-02,0.09209691329525
2262,5.344,2003-01-03,0.017555901578622298
2263,4.935,2003-01-06,-0.07962176334889977
2264,5.127,2003-01-07,0.03816801991611859
2265,5.161,2003-01-08,0.006609666365026511
2266,5.304,2003-01-09,0.027330893716971484
2267,5.143,2003-01-10,-0.03082468609078235
2268,5.251,2003-01-13,0.020781967862943142
2269,5.107,2003-01-14,-0.027806386990215384
2270,5.43,2003-01-15,0.06132698628033717
2271,5.645,2003-01-16,0.03883106365578133
2272,5.536,2003-01-17,-0.01949797928625695
2273,5.433,2003-01-21,-0.018780750745982403
2274,5.673,2003-01-22,0.04322661077504411
2275,5.458,2003-01-23,-0.0386356560582834
2276,5.524,2003-01-24,0.012019813260898835
2277,5.396,2003-01-27,-0.023444297201536256
2278,5.444,2003-01-28,0.008856146443710283
2279,5.66,2003-01-29,0.03890980742587186
2280,5.583,2003-01-30,-0.013697625886868132
2281,5.605,2003-01-31,0.003932790195899779
2282,5.766,2003-02-03,0.028319542692087096
2283,5.762,2003-02-04,-0.0006939625538737676
2284,5.644,2003-02-05,-0.02069160267176906
2285,5.828,2003-02-06,0.03208085434239088
2286,6.043,2003-02-07,0.036226689046463006
2287,5.852,2003-02-10,-0.03211709422154357
2288,5.977,2003-02-11,0.021135286684239165
2289,5.785,2003-02-12,-0.0326504091964773
2290,5.74,2003-02-13,-0.007809150314164831
2291,5.851,2003-02-14,0.019153376474623986
2292,5.911,2003-02-18,0.010202435036133425
2293,6.134,2003-02-19,0.037032043849827494
2294,6.162,2003-02-20,0.004554334482416326
2295,6.606,2003-02-21,0.06957692679412174
2296,9.137,2003-02-24,0.3243537770478857
2297,9.577,2003-02-25,0.04703228652299875
2298,9.133,2003-02-26,-0.047470162829940404
2299,7.485,2003-02-27,-0.1989932098379501
2300,8.101,2003-02-28,0.0790864929767625
2301,7.162,2003-03-03,-0.12319823927211335
2302,7.041,2003-03-04,-0.017039066039244734
2303,7.021,2003-03-05,-0.0028445475018843897
2304,6.844,2003-03-06,-0.025533302005164647
2305,6.993,2003-03-07,0.02153729269178283
2306,6.515,2003-03-10,-0.07080243814492142
2307,5.944,2003-03-11,-0.0917249031613503
2308,5.865,2003-03-12,-0.013379825310019158
2309,5.361,2003-03-13,-0.08985195726003824
2310,5.429,2003-03-14,0.012604430077913408
2311,5.507,2003-03-17,0.014265055357030192
2312,5.339,2003-03-18,-0.030981640762295076
2313,5.278,2003-03-19,-0.011491131436917035
2314,5.306,2003-03-20,0.00529101763441568
2315,5.128,2003-03-21,-0.03412253609717896
2316,5.253,2003-03-24,0.024083622353455587
2317,5.077,2003-03-25,-0.03407880600656724
2318,5.097,2003-03-26,0.003931595392647421
2319,5.146,2003-03-27,0.009567582501647656
2320,5.146,2003-03-28,0.0
2321,5.06,2003-03-31,-0.01685323056017831
2322,5.125,2003-04-01,0.012764041725097736
2323,5.065,2003-04-02,-0.01177638732382507
2324,4.919,2003-04-03,-0.029248879887444137
2325,4.943,2003-04-04,0.004867176511619503
2326,5.134,2003-04-07,0.037912648124126584
2327,5.108,2003-04-08,-0.005077144278655926
2328,5.195,2003-04-09,0.01688868638089802
2329,5.419,2003-04-10,0.042214672032786414
2330,5.411,2003-04-11,-0.0014773779233789384
2331,5.552,2003-04-14,0.025724304543905223
2332,5.653,2003-04-15,0.018028154488650455
2333,5.677,2003-04-16,0.004236546495435504
2334,5.709,2003-04-17,0.005620952793532937
2335,5.713,2003-04-21,0.0007004027602035395
2336,5.645,2003-04-22,-0.011974082140700237
2337,5.569,2003-04-23,-0.013554692994093738
2338,5.474,2003-04-24,-0.017205893989044128
2339,5.477,2003-04-25,0.0005478951830969551
2340,5.123,2003-04-28,-0.06681730084451905
2341,5.236,2003-04-29,0.021817643090588118
2342,5.385,2003-04-30,0.028059462560698332
2343,5.267,2003-05-01,-0.022156370107099473
2344,5.255,2003-05-02,-0.0022809361723379654
2345,5.689,2003-05-05,0.079354481439596
2346,5.568,2003-05-06,-0.02149856273639192
2347,5.66,2003-05-07,0.016387969182973097
2348,5.772,2003-05-08,0.01959474869653288
2349,5.806,2003-05-09,0.005873224690813702
2350,5.983,2003-05-12,0.030030248805456464
2351,6.308,2003-05-13,0.052896554692897155
2352,6.314,2003-05-14,0.0009507210350080887
2353,6.131,2003-05-15,-0.029411521355249014
2354,6.122,2003-05-16,-0.0014690282573302012
2355,6.015,2003-05-19,-0.017632491096578565
2356,6.056,2003-05-20,0.006793166708505612
2357,6.198,2003-05-21,0.023177143230408967
2358,6.035,2003-05-22,-0.026650804816061673
2359,6.119,2003-05-23,0.013822829930908564
2360,5.9,2003-05-27,-0.03644633356872961
2361,5.945,2003-05-28,0.007598179231071323
2362,6.066,2003-05-29,0.020148879123644214
2363,6.251,2003-05-30,0.0300420416832861
2364,6.412,2003-06-02,0.025429783797631115
2365,6.36,2003-06-03,-0.00814285739527573
2366,6.375,2003-06-04,0.0023557136924589835
2367,6.521,2003-06-05,0.022643647366575384
2368,6.51,2003-06-06,-0.0016882821905873798
2369,6.314,2003-06-09,-0.03057006608467789
2370,6.33,2003-06-10,0.002530846020284888
2371,6.213,2003-06-11,-0.018656365074528045
2372,5.606,2003-06-12,-0.10280641833896033
2373,5.675,2003-06-13,0.012233110624869729
2374,5.706,2003-06-16,0.005447689423841986
2375,5.712,2003-06-17,0.0010509722459750015
2376,5.581,2003-06-18,-0.02320125323098666
2377,5.941,2003-06-19,0.06250949756730771
2378,5.805,2003-06-20,-0.02315785422374955
2379,5.863,2003-06-23,0.00994180283222341
2380,5.697,2003-06-24,-0.02872169748381961
2381,5.757,2003-06-25,0.010476785195413871
2382,5.291,2003-06-26,-0.08440924177167769
2383,5.362,2003-06-27,0.013329775891772767
2384,5.411,2003-06-30,0.009096878846830652
2385,5.317,2003-07-01,-0.017524684138396713
2386,5.199,2003-07-02,-0.022442935120622735
2387,5.226,2003-07-03,0.005179867696842105
2388,5.381,2003-07-07,0.029228063408861846
2389,5.503,2003-07-08,0.022419167570339064
2390,5.52,2003-07-09,0.003084462211382
2391,5.258,2003-07-10,-0.048627133981314435
2392,5.154,2003-07-11,-0.01997761407751616
2393,5.102,2003-07-14,-0.010140492510553552
2394,5.02,2003-07-15,-0.016202686015981987
2395,4.934,2003-07-16,-0.017279915596472722
2396,5.05,2003-07-17,0.023238225180103426
2397,5.022,2003-07-18,-0.005559982551875082
2398,5.107,2003-07-21,0.016783886930113606
2399,4.868,2003-07-22,-0.0479289725402261
2400,4.876,2003-07-23,0.0016420364937443893
2401,4.731,2003-07-24,-0.030188614970014113
2402,4.706,2003-07-25,-0.005298306343840208
2403,4.7,2003-07-28,-0.0012757815891578427
2404,4.693,2003-07-29,-0.0014904719037324066
2405,4.668,2003-07-30,-0.005341322387970933
2406,4.718,2003-07-31,0.010654266561173749
2407,4.874,2003-08-01,0.032529974217531225
2408,4.63,2003-08-04,-0.05135808710487174
2409,4.677,2003-08-05,0.010100010645606457
2410,4.745,2003-08-06,0.014434553318142146
2411,5.082,2003-08-07,0.06861345283608104
2412,5.037,2003-08-08,-0.008894218134458901
2413,5.129,2003-08-11,0.018100041643617937
2414,5.217,2003-08-12,0.017011815633124358
2415,5.179,2003-08-13,-0.007310536598501093
2416,4.891,2003-08-14,-0.05721520588453428
2417,4.848,2003-08-15,-0.0088305327902068
2418,4.883,2003-08-18,0.007193536312509903
2419,4.964,2003-08-19,0.016452082262837685
2420,5.119,2003-08-20,0.03074724013308522
2421,5.275,2003-08-21,0.03001957188668404
2422,5.28,2003-08-22,0.000947418356039811
2423,5.083,2003-08-25,-0.03802445925340469
2424,5.038,2003-08-26,-0.008892460534347012
2425,4.927,2003-08-27,-0.022278894368592518
2426,4.944,2003-08-28,0.003444436593563724
2427,4.731,2003-08-29,-0.04403812350637863
2428,4.639,2003-09-02,-0.019637770879404378
2429,4.694,2003-09-03,0.011786271659225123
2430,4.81,2003-09-04,0.024411986688837903
2431,4.771,2003-09-05,-0.008141157583699774
2432,4.661,2003-09-08,-0.02332590914336614
2433,4.73,2003-09-09,0.014695185113237936
2434,4.968,2003-09-10,0.04909214212733591
2435,4.738,2003-09-11,-0.04740223889458379
2436,4.766,2003-09-12,0.0058922729399564855
2437,4.685,2003-09-15,-0.017141462986164948
2438,4.661,2003-09-16,-0.0051358982997815805
2439,4.642,2003-09-17,-0.0040847095383584435
2440,4.471,2003-09-18,-0.037533210600401795
2441,4.483,2003-09-19,0.002680367921458874
2442,4.494,2003-09-22,0.002450708589835009
2443,4.511,2003-09-23,0.003775684663121568
2444,4.588,2003-09-24,0.01692534084086544
2445,4.542,2003-09-25,-0.010076755583757563
2446,4.43,2003-09-26,-0.024967859626322503
2447,4.895,2003-09-29,0.09981469192542933
2448,4.83,2003-09-30,-0.013367808317992254
2449,4.677,2003-10-01,-0.03218958892073223
2450,4.686,2003-10-02,0.0019224613418549112
2451,4.767,2003-10-03,0.0171378361370847
2452,4.904,2003-10-06,0.028334022411221533
2453,5.14,2003-10-07,0.04700188083316347
2454,5.148,2003-10-08,0.0015552102668064845
2455,5.494,2003-10-09,0.06504829793920186
2456,5.652,2003-10-10,0.028352877149198916
2457,5.547,2003-10-13,-0.018752223749183575
2458,5.475,2003-10-14,-0.013064965370532932
2459,5.431,2003-10-15,-0.008068996649856275
2460,5.411,2003-10-16,-0.0036893603921101257
2461,5.036,2003-10-17,-0.07182180247849748
2462,4.772,2003-10-20,-0.053846611946430874
2463,4.875,2003-10-21,0.02135460021414081
2464,4.924,2003-10-22,0.010001103872396666
2465,4.913,2003-10-23,-0.002236455135695947
2466,4.786,2003-10-24,-0.026189763700329726
2467,4.512,2003-10-27,-0.058954475290423844
2468,4.486,2003-10-28,-0.0057790780977411155
2469,4.459,2003-10-29,-0.006036910452677007
2470,4.71,2003-10-30,0.05476338238298679
2471,4.893,2003-10-31,0.038117704278660014
2472,4.705,2003-11-03,-0.03917983926964345
2473,4.727,2003-11-04,0.004664978773756468
2474,4.897,2003-11-05,0.03533202090908095
2475,4.658,2003-11-06,-0.05003660125803109
2476,4.706,2003-11-07,0.010252118843021513
2477,4.711,2003-11-10,0.0010619094127333956
2478,4.869,2003-11-11,0.03298837748265968
2479,4.739,2003-11-12,-0.027062434215112625
2480,4.797,2003-11-13,0.012164579534475655
2481,5.112,2003-11-14,0.06359999455530688
2482,4.764,2003-11-17,-0.07050306558217999
2483,4.865,2003-11-18,0.02097906414491462
2484,4.738,2003-11-19,-0.026451609901374604
2485,4.904,2003-11-20,0.034436092897316375
2486,4.921,2003-11-21,0.0034605632499308766
2487,4.93,2003-11-24,0.0018272261707573917
2488,5.05,2003-11-25,0.024049255232669663
2489,4.925,2003-11-26,-0.025063968663216276
2490,5.283,2003-12-01,0.07016984355812671
2491,5.579,2003-12-02,0.054515430681212416
2492,5.756,2003-12-03,0.03123324016173027
2493,6.337,2003-12-04,0.09616268131625844
2494,6.135,2003-12-05,-0.03239539217850519
2495,6.902,2003-12-08,0.11780114651293695
2496,6.722,2003-12-09,-0.026425495372897737
2497,6.711,2003-12-10,-0.0016377581268116998
2498,6.615,2003-12-11,-0.014408173609183268
2499,7.221,2003-12-12,0.08765364990212567
2500,6.954,2003-12-15,-0.03767641388337502
2501,6.747,2003-12-16,-0.030219071940381304
2502,6.993,2003-12-17,0.03581168707644147
2503,7.122,2003-12-18,0.018278936133856227
2504,6.982,2003-12-19,-0.019853176172741665
2505,6.324,2003-12-22,-0.09898348933561876
2506,6.143,2003-12-23,-0.02903869716543529
2507,6.392,2003-12-24,0.03973398628218336
2508,6.15,2003-12-29,-0.038595126645547095
2509,6.6,2003-12-30,0.07061756721395321
2510,6.189,2003-12-31,-0.06429612627515538
2511,6.827,2004-01-05,0.0981118156789187
2512,7.082,2004-01-06,0.03667101525356871
2513,6.878,2004-01-07,-0.029228441679637524
2514,7.094,2004-01-08,0.030921444341355738
2515,7.287,2004-01-09,0.026842582336714986
2516,6.906,2004-01-12,-0.05370133972034454
2517,6.329,2004-01-13,-0.08724835317463228
2518,6.387,2004-01-14,0.009122428786283806
2519,5.845,2004-01-15,-0.08867807965542038
2520,5.94,2004-01-16,0.016122538450521903
2521,6.291,2004-01-20,0.05741090721333902
2522,6.15,2004-01-21,-0.022667958769466045
2523,5.834,2004-01-22,-0.052749210372896954
2524,6.059,2004-01-23,0.03784189851732233
2525,5.727,2004-01-26,-0.056352936551131744
2526,5.716,2004-01-27,-0.0019225733440992607
2527,5.775,2004-01-28,0.01026899634023639
2528,5.659,2004-01-29,-0.020291058247470524
2529,5.397,2004-01-30,-0.04740395452388096
2530,5.574,2004-02-02,0.03226968542325061
2531,5.651,2004-02-03,0.0137195915879497
2532,5.654,2004-02-04,0.0005307386236924321
2533,5.4,2004-02-05,-0.045964305701169765
2534,5.354,2004-02-06,-0.008555008472068007
2535,5.349,2004-02-09,-0.0009343175490476863
2536,5.404,2004-02-10,0.010229792548839349
2537,5.26,2004-02-11,-0.027008393348333996
2538,5.451,2004-02-12,0.03566805133252535
2539,5.536,2004-02-13,0.015473140233224592
2540,5.319,2004-02-17,-0.0399869025551879
2541,5.356,2004-02-18,0.006932112068745439
2542,5.235,2004-02-19,-0.02285058350642579
2543,5.193,2004-02-20,-0.008055279460318403
2544,5.127,2004-02-23,-0.01279087206061833
2545,5.077,2004-02-24,-0.009800156836306226
2546,5.15,2004-02-25,0.014276178710387477
2547,5.391,2004-02-26,0.04573418179388681
2548,5.416,2004-02-27,0.004626639140442196
2549,5.55,2004-03-01,0.024440392148369173
2550,5.565,2004-03-02,0.0026990569691652047
2551,5.375,2004-03-03,-0.0347384107137817
2552,5.457,2004-03-04,0.015140614190368431
2553,5.443,2004-03-05,-0.002568808752031985
2554,5.393,2004-03-08,-0.009228563096972946
2555,5.438,2004-03-09,0.008309529855188964
2556,5.397,2004-03-10,-0.0075681025737731125
2557,5.643,2004-03-11,0.04457259535049713
2558,5.596,2004-03-12,-0.008363782183768187
2559,5.718,2004-03-15,0.021567037096885303
2560,5.688,2004-03-16,-0.005260401399180389
2561,5.722,2004-03-17,0.005959702126978893
2562,5.631,2004-03-18,-0.0160313483554371
2563,5.582,2004-03-19,-0.008739911158351096
2564,5.546,2004-03-22,-0.0064701879205440755
2565,5.53,2004-03-23,-0.0028891316593428772
2566,5.429,2004-03-24,-0.018432860610929414
2567,5.336,2004-03-25,-0.017278646309991475
2568,5.395,2004-03-26,0.010996290096775297
2569,5.365,2004-03-29,-0.005576222627436069
2570,5.746,2004-03-30,0.0686075844744361
2571,5.933,2004-03-31,0.03202602671940822
2572,5.765,2004-04-01,-0.028724833555483817
2573,5.812,2004-04-02,0.00811959198701414
2574,5.804,2004-04-05,-0.0013774106860950602
2575,5.809,2004-04-06,0.000861103988453993
2576,5.872,2004-04-07,0.010786852301818892
2577,5.941,2004-04-08,0.01168217806138994
2578,6.009,2004-04-12,0.011380875978186558
2579,5.788,2004-04-13,-0.03747153658255347
2580,5.744,2004-04-14,-0.007630977023314461
2581,5.734,2004-04-15,-0.0017424642847449394
2582,5.61,2004-04-16,-0.021862647926573105
2583,5.509,2004-04-19,-0.018167601044025414
2584,5.553,2004-04-20,0.00795520376889056
2585,5.582,2004-04-21,0.00520881285466017
2586,5.623,2004-04-22,0.0073181941959343565
2587,5.571,2004-04-23,-0.009290758271386321
2588,5.764,2004-04-26,0.03405710709859728
2589,5.874,2004-04-27,0.018904154639152654
2590,5.935,2004-04-28,0.010331195285203083
2591,5.924,2004-04-29,-0.0018551316560788999
2592,5.862,2004-04-30,-0.01052105411685171
2593,6.231,2004-05-03,0.06104599127338426
2594,6.269,2004-05-04,0.006080018729746616
2595,6.31,2004-05-05,0.006518824261290274
2596,6.219,2004-05-06,-0.014526554431369416
2597,6.294,2004-05-07,0.01198767652046275
2598,6.184,2004-05-10,-0.017631487357094175
2599,6.386,2004-05-11,0.03214278300746943
2600,6.405,2004-05-12,0.0029708410561072565
2601,6.48,2004-05-13,0.01164157501548577
2602,6.401,2004-05-14,-0.01226628220431703
2603,6.424,2004-05-17,0.00358674848459441
2604,6.154,2004-05-18,-0.04293869974461052
2605,6.455,2004-05-19,0.04775274739875573
2606,6.324,2004-05-20,-0.02050310495138023
2607,6.353,2004-05-21,0.004575222937170659
2608,6.705,2004-05-24,0.0539263744492457
2609,6.684,2004-05-25,-0.0031369060004945467
2610,6.68,2004-05-26,-0.0005986231845929909
2611,6.573,2004-05-27,-0.016147638267115093
2612,6.442,2004-05-28,-0.020131298372432143
2613,6.681,2004-06-01,0.036428626034333056
2614,6.519,2004-06-02,-0.02454668700093792
2615,6.363,2004-06-03,-0.024221025691747115
2616,6.261,2004-06-04,-0.016160047487481736
2617,6.207,2004-06-07,-0.00866222933165776
2618,6.115,2004-06-08,-0.014932918292379986
2619,6.082,2004-06-09,-0.005411179883962834
2620,6.176,2004-06-10,0.015337223467302085
2621,6.244,2004-06-14,0.010950189930710622
2622,6.304,2004-06-15,0.00956334990239243
2623,6.489,2004-06-16,0.02892408308345336
2624,6.582,2004-06-17,0.014230214882116855
2625,6.52,2004-06-18,-0.009464274582586672
2626,6.339,2004-06-21,-0.028153348636532138
2627,6.412,2004-06-22,0.011450207445277192
2628,6.415,2004-06-23,0.0004677633202932826
2629,6.538,2004-06-24,0.018992310234419198
2630,6.353,2004-06-25,-0.02870416601762275
2631,6.141,2004-06-28,-0.03393954693713398
2632,6.118,2004-06-29,-0.0037523496185503527
2633,6.155,2004-06-30,0.00602951390770514
2634,6.217,2004-07-01,0.010022715650783623
2635,6.148,2004-07-02,-0.011160649610851019
2636,6.424,2004-07-06,0.04391415096811116
2637,6.37,2004-07-07,-0.008441507060388605
2638,6.185,2004-07-08,-0.029472463739620782
2639,6.141,2004-07-09,-0.007139410497188963
2640,5.857,2004-07-12,-0.04735006823961686
2641,5.905,2004-07-13,0.008161922541680444
2642,5.977,2004-07-14,0.012119320192791428
2643,5.846,2004-07-15,-0.022161103153062967
2644,5.887,2004-07-16,0.006988863357069982
2645,5.818,2004-07-19,-0.011789969973114439
2646,5.937,2004-07-20,0.020247395215528628
2647,5.931,2004-07-21,-0.0010111224319488737
2648,6.152,2004-07-22,0.03658439934675336
2649,6.134,2004-07-23,-0.0029301665112830373
2650,5.96,2004-07-26,-0.028776584614801475
2651,6.022,2004-07-27,0.010348948982283675
2652,6.142,2004-07-28,0.01973099195908863
2653,6.18,2004-07-29,0.006167849450968747
2654,6.112,2004-07-30,-0.011064219605380015
2655,5.813,2004-08-02,-0.05015726314500588
2656,5.816,2004-08-03,0.0005159515120047804
2657,5.661,2004-08-04,-0.02701218517669538
2658,5.712,2004-08-05,0.008968669982760536
2659,5.588,2004-08-06,-0.0219477836425678
2660,5.693,2004-08-09,0.018615908574229432
2661,5.791,2004-08-10,0.0170676382747081
2662,5.614,2004-08-11,-0.031041510303962103
2663,5.442,2004-08-12,-0.031116837578636126
2664,5.533,2004-08-13,0.016583523554918253
2665,5.378,2004-08-16,-0.028413606069299765
2666,5.373,2004-08-17,-0.0009301460999885378
2667,5.382,2004-08-18,0.001673640558029472
2668,5.507,2004-08-19,0.022959957975630274
2669,5.552,2004-08-20,0.00813821292415896
2670,5.31,2004-08-23,-0.04456638795065587
2671,5.338,2004-08-24,0.005259215728485117
2672,5.298,2004-08-25,-0.0075216601324544505
2673,5.189,2004-08-26,-0.020788390464275396
2674,5.082,2004-08-27,-0.020836115487630258
2675,5.234,2004-08-30,0.02947091920998179
2676,5.074,2004-08-31,-0.031046342930863974
2677,4.965,2004-09-01,-0.021716163679954204
2678,4.767,2004-09-02,-0.04069612127444725
2679,4.675,2004-09-03,-0.019488013482038418
2680,4.79,2004-09-07,0.0243012486821736
2681,4.631,2004-09-08,-0.03375758392420891
2682,4.658,2004-09-09,0.005813343963534463
